01-24,01-25,01-26,01-27,01-28,01-29,01-30,01-31,02-01,02-02,02-03,02-04,02-05,02-06,02-07,02-08,02-09,02-10,02-11,02-12,02-13,02-14,02-15,02-16,02-17,02-18,02-19,02-20,02-21,02-22,02-23,02-24,02-25,02-26,02-27,02-28,02-29,03-01,03-02,03-03,03-04,03-05,03-06,03-07,03-08,03-09,03-10,03-11,03-12,03-13,03-14,03-15,03-16,03-17,03-18,03-19,03-20,03-21,03-22,03-23,03-24,03-25,03-26,03-27,03-28,03-29,03-30,03-31,04-01,04-02,04-03,04-04,04-05,04-06,04-07,04-08,04-09,04-10,04-11,04-12,04-13,04-14,04-15,04-16,04-17,04-18,04-19,04-20,04-21,04-22,04-23,04-24,04-25,04-26,04-27,04-28,04-29,04-30,05-01,05-02,05-03,05-04,05-05,05-06,05-07,city
19.9,41.138888888888886,50.192857142857136,55.462554112554116,63.854545454545445,76.88311688311687,91.79978354978354,156.9761904761905,197.17203907203907,325.42499999999995,472.0793650793651,614.8860805860804,866.4976190476191,1149.7831474081472,1501.9099964363122,2078.4648165559934,2639.1917429792434,3228.464935064935,3955.9202380952383,4648.75064935065,5676.612698412699,6638.8383116883115,7900.064285714285,9172.877380952381,10395.207936507937,12251.984203296703,13966.534218559218,15803.161904761902,17745.109523809522,19746.583333333332,22036.150937950937,23548.963095238098,26608.571428571428,28745.541666666668,31734.52738095238,35212.73333333334,38143.03333333333,40676.47857142857,42787.63571428571,45624.38809523809,48472.96666666667,51038.33571428572,52196.66666666666,54298.0,56026.33333333333,57519.13333333333,58859.6253968254,59924.04999999999,61582.75,62810.5,64367.666666666664,65006.166666666664,66543.16666666666,67185.83333333334,68165.41666666667,69184.33333333333,69910.20000000001,70483.66666666667,70976.16666666667,71427.16666666667,71827.83333333333,72317.66666666667,72715.66666666667,73264.83333333333,73668.16666666667,74188.66666666667,74506.16666666666,74775.66666666667,74965.16666666667,75016.0,75130.83333333334,75354.5,75484.0,75608.5,75668.5,75739.16666666667,75703.0,75838.0,75869.5,75886.5,75999.0,75984.5,76080.16666666666,76115.66666666666,75646.0,75172.5,75241.0,75263.0,75211.5,75230.5,75327.0,75262.0,75293.0,75358.5,75370.5,75370.5,75381.5,75387.5,75392.5,75457.0,75471.0,75476.0,75484.0,75495.5,75402.0,All
12.642857142857142,31.88888888888889,38.66666666666666,41.81818181818182,44.66666666666666,49.14285714285714,54.42857142857143,89.66666666666669,105.30769230769229,162.66666666666666,228.0,287.92307692307685,371.4,438.5,535.5909090909091,720.8666666666667,877.1875,1045.8,1232.75,1379.0,1844.4285714285716,2094.8571428571427,2523.5,2922.5,3362.6,4229.25,4909.153846153846,5520.0,6240.428571428572,7045.666666666668,8058.428571428572,8696.333333333334,10352.25,11639.375,13391.625,15826.0,17578.166666666668,19358.2,20703.33333333333,22635.75,24890.0,26371.0,27070.0,28527.66666666667,29874.83333333333,30971.33333333333,31911.571428571428,32712.33333333333,34094.666666666664,35197.0,36462.5,37053.5,38400.333333333336,38957.333333333336,39839.25,40765.5,41389.333333333336,41891.5,42354.5,42788.0,43214.0,43686.5,44068.0,44591.0,44951.0,45420.5,45734.66666666666,46002.0,46175.0,46320.0,46461.0,46611.0,46794.0,46863.0,46922.0,46991.0,47036.0,47085.0,47112.0,47129.0,47186.0,47211.0,47250.0,47283.0,46817.5,46342.0,46355.0,46359.0,46362.0,46367.0,46395.0,46417.0,46441.0,46452.0,46464.0,46464.0,46464.0,46464.0,46464.0,46464.0,46464.0,46464.0,46464.0,46464.0,46464.0,Wuhan
0.0,0.0,0.0,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.4545454545454545,2.0,2.0,2.0,2.0,3.5384615384615383,6.0,16.916666666666668,24.22727272727273,38.8,47.125,81.0,139.25,179.0,203.85714285714286,255.0,313.0,359.75,435.2,523.0,568.2307692307693,673.5,771.0,884.5555555555555,1055.0,1144.0,1328.0,1380.5,1622.375,1795.0,2047.0,2181.4,2336.333333333333,2519.25,2636.5,2821.0,2881.0,2972.0,3024.0,3057.0,3111.0,3136.333333333333,3179.0,3204.0,3237.0,3245.0,3261.666666666666,3274.0,3292.25,3322.0,3349.0,3360.0,3366.0,3369.0,3376.0,3380.0,3383.0,3386.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,3389.0,Xiaogan
0.0,0.0,1.6666666666666667,2.1818181818181817,2.0,2.0,2.8571428571428568,6.0,13.615384615384615,27.0,32.0,38.92307692307692,52.0,61.16666666666666,72.45454545454545,105.0,137.0,194.2,285.0,340.0,414.8571428571428,510.8571428571428,611.0,716.0,814.2,941.0,1050.6153846153843,1149.0,1274.0,1378.2222222222224,1521.142857142857,1619.333333333333,1762.5,1843.0,1951.0,2041.0,2119.0,2160.6,2230.333333333333,2322.25,2374.5,2472.0,2508.0,2582.0,2631.1666666666665,2641.0,2659.428571428572,2677.333333333333,2707.0,2720.0,2730.0,2734.0,2746.0,2760.0,2777.5,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,Huanggang
0.0,0.0,0.0,0.18181818181818185,1.0,1.0,1.0,3.5,0.8461538461538461,2.888888888888889,5.0,6.6923076923076925,10.3,17.833333333333332,22.59090909090909,30.73333333333333,38.375,45.8,57.25,79.83333333333333,99.85714285714286,160.57142857142858,192.83333333333331,263.0,296.6,339.0,404.92307692307685,451.0,531.0,594.0,671.1428571428571,716.3333333333335,776.625,816.875,868.25,913.0,965.0,1020.2,1075.3333333333333,1132.0,1179.5,1269.0,1307.6666666666667,1350.3333333333333,1376.166666666667,1410.166666666667,1431.0,1438.333333333333,1452.0,1464.0,1474.0,1478.5,1489.0,1496.0,1498.75,1502.0,1517.0,1524.0,1525.0,1525.0,1526.0,1527.0,1527.0,1527.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,1528.0,Jingzhou
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,2.0,3.5384615384615383,6.0,7.833333333333332,8.818181818181818,21.266666666666666,45.875,48.0,61.0,72.0,92.42857142857143,116.0,199.0,222.0,239.6,267.25,298.6923076923077,350.0,375.0,383.5555555555555,412.57142857142856,450.66666666666674,497.5,537.875,612.75,685.0,747.0,776.6,804.0,833.5,860.0,916.8,926.0,956.0,988.8333333333335,1030.0,1079.0,1111.0,1171.0,1184.0,1212.0,1242.0,1274.0,1280.0,1288.75,1298.0,1303.0,1315.0,1319.0,1324.5,1327.0,1328.0,1330.0,1332.0,1332.0,1332.0,1334.3333333333333,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,Ezhou
